fid,orig_fid,OBJECTID,DAMAGE_ARE,CREATED_DA,MODIFIED_D,FEATURE_US,OBSERVATIO,REGION_ID,LABEL,HOST_CODE,HOST,HOST_GROUP,HOST_GRO_1,DCA_CODE,DCA_COMMON,DAMAGE_TYP,DAMAGE_T_1,PERCENT_AF,PERCENT__1,PERCENT_MI,PERCENT_MA,PERCENT__2,NOTES,OBSERVAT_1,COLLECTION,SNAPGRID_R,SNAPGRID_C,AREA_TYPE,ACRES,STATUS,SURVEY_YEA,LEGACY_SEV,LEGACY_S_1,LEGACY_PAT,LEGACY_P_1,LEGACY_TPA,LEGACY_NO_,LEGACY_FOR,LEGACY_F_1,GRP,OBSERVAT_2,IDS_DATA_S,DATA_SOURC,US_AREA,SHAPE_Leng,SHAPE_Area,tmean,tmax,tmin,tdmean,ppt,vpdmin,vpdmax
13486,13486,331328,20052019828,,,,,2,,113,limber pine,,,11006,mountain pine beetle,2,Mortality,,,,,,changed to 11006; host 113 only.  EJ. 01/09/06,SINGLE,,,,POLYGON,5,1,2005,-1,No Data,-1,No data,1,5,9000,MIXED CONIFERS,1,1108284,87,IDS LEGACY FEATURES,CONUS,503.0826072,20114.60795,5.076000214,11.21200085,-1.059000015,-6.447808266,591.6140137,2.156000137,11.66500092
13487,13487,331332,20072049003,,,,,2,,113,limber pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,9.9,1,2007,-1,No Data,-1,No data,0.51,5,9000,MIXED CONIFERS,1,1424768,87,IDS LEGACY FEATURES,CONUS,709.4074766,39941.45498,2.835000038,8.829000473,-3.158000231,-6.653883457,712.2920532,1.432000041,9.751000404
13488,13488,331353,20052019020,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,5,1,2005,-1,No Data,-1,No data,1,5,9000,MIXED CONIFERS,1,1107467,87,IDS LEGACY FEATURES,CONUS,503.074906,20114.29327,4.583000183,11.21900082,-2.051000118,-6.08424139,474.0200195,1.779000044,11.92100048
13489,13489,331376,20062014693,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.9,1,2006,-1,No Data,-1,No data,1.01,10,9000,MIXED CONIFERS,1,1254886,87,IDS LEGACY FEATURES,CONUS,710.0382779,40087.42067,2.607000113,8.523000717,-3.30700016,-7.57820797,775.4390259,1.660000086,9.202000618
13490,13490,331436,20102012751,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,264.9,1,2010,-1,No Data,-1,No data,10,2649,9000,MIXED CONIFERS,1,1968294,87,IDS LEGACY FEATURES,CONUS,3897.693807,1072824.455,3.927000284,10.34500027,-2.491000175,-5.841808319,589.1600342,1.349000096,11.07600021
13491,13491,331437,20102008453,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,285.3,1,2010,-1,No Data,-1,No data,10,2853,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1963049,87,IDS LEGACY FEATURES,CONUS,5882.017897,1155305.091,0.408000022,6.34400034,-5.5260005,-9.302616119,995.1150513,1.514000058,7.99200058
13492,13492,331456,20102012070,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,26,1,2010,-1,No Data,-1,No data,5,130,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1967574,87,IDS LEGACY FEATURES,CONUS,1838.43554,105198.2511,1.84800005,8.482000351,-4.785000324,-6.267941475,813.4810181,0.84800005,9.282000542
13493,13493,331457,20102012634,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1198.4,1,2010,-1,No Data,-1,No data,10,11984,9000,MIXED CONIFERS,1,1968177,87,IDS LEGACY FEATURES,CONUS,8461.533643,4852939.094,1.788000107,8.232000351,-4.656000137,-6.007324696,773.269043,0.852000058,9.003000259
13494,13494,331465,20102009220,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,13.9,1,2010,-1,No Data,-1,No data,7.19,100,9000,MIXED CONIFERS,1,1963917,87,IDS LEGACY FEATURES,CONUS,1058.607721,56274.47735,8.050000191,14.13200092,1.968000054,-3.254575014,512.5360107,2.504000187,13.86900043
13495,13495,331500,20102013041,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,572.1,1,2010,-1,No Data,-1,No data,3,1716,9000,MIXED CONIFERS,1,1968596,87,IDS LEGACY FEATURES,CONUS,6968.131503,2316403.882,2.758000135,10.3210001,-4.804000378,-5.41159153,533.3150024,0.711000025,10.85000038
13496,13496,331513,20102005075,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,380.4,1,2010,-1,No Data,-1,No data,3,1141,9000,MIXED CONIFERS,2,1959445,87,IDS LEGACY FEATURES,CONUS,5790.965525,1540572.852,6.339000225,12.64500046,0.034000002,-4.797058105,488.757019,2.006000042,12.8390007
13497,13497,331515,20102009418,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,181.3,1,2010,-1,No Data,-1,No data,10,1813,9000,MIXED CONIFERS,1,1964116,87,IDS LEGACY FEATURES,CONUS,6106.813686,734104.9532,3.154000044,9.18100071,-2.872000217,-6.532857895,814.9330444,1.489000082,10.03800011
13498,13498,331523,20102009207,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,11.9,1,2010,-1,No Data,-1,No data,8.39,100,9000,MIXED CONIFERS,1,1963904,87,IDS LEGACY FEATURES,CONUS,1064.29384,47993.9068,6.681000233,13.12500095,0.238000005,-4.664191723,462.315033,2.078000069,13.47400093
13499,13499,331526,20102005140,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,32.2,1,2010,-1,No Data,-1,No data,1,32,9000,MIXED CONIFERS,2,1959524,87,IDS LEGACY FEATURES,CONUS,1537.781994,130598.6262,6.071000099,12.41600037,-0.272000015,-5.03809166,578.9110107,2.070000172,12.52500057
13500,13500,331545,20102011522,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,91.4,1,2010,-1,No Data,-1,No data,1.09,100,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1967008,87,IDS LEGACY FEATURES,CONUS,3391.592258,370294.8251,4.328999996,10.7130003,-2.054000139,-5.90718317,621.1850586,1.55400002,11.39500046
13501,13501,331560,20102013709,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,184.4,1,2010,-1,No Data,-1,No data,5,922,9000,MIXED CONIFERS,1,1969285,87,IDS LEGACY FEATURES,CONUS,3731.005915,746621.7365,2.642000198,9.493000031,-4.207000256,-5.776049614,708.9810181,0.85800004,10.07700062
13502,13502,331571,20062014205,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2006,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1254396,87,IDS LEGACY FEATURES,CONUS,314.3031298,7844.930871,6.343000412,12.75400066,-0.068000004,-6.37492466,449.4700317,2.431000233,13.42900085
13503,13503,331577,20102013763,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,602.5,1,2010,-1,No Data,-1,No data,5,3012,9000,MIXED CONIFERS,1,1969339,87,IDS LEGACY FEATURES,CONUS,7592.611687,2440006.851,1.050000072,7.857000351,-5.757000446,-6.577041626,880.40802,0.641000032,8.79900074
13504,13504,331632,20052019422,,,,,2,,122,ponderosa pine,,,11029,pine engraver,2,Mortality,,,,,,,SINGLE,,,,POLYGON,20.1,1,2005,-1,No Data,-1,No data,1,20,9000,MIXED CONIFERS,1,1107869,87,IDS LEGACY FEATURES,CONUS,1012.377494,81496.53982,5.820000172,12.36100101,-0.721000016,-5.604624748,460.9020081,2.082000017,12.79300022
13505,13505,331702,20072038257,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,21.6,1,2007,-1,No Data,-1,No data,0.46,10,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1413650,87,IDS LEGACY FEATURES,CONUS,1230.238994,87529.58041,2.344000101,8.589000702,-3.899000168,-5.878774643,687.7800293,0.999000072,9.483000755
13506,13506,331736,20062013394,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,24.8,1,2006,-1,No Data,-1,No data,8.06,200,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1253583,87,IDS LEGACY FEATURES,CONUS,1124.605098,100588.4414,1.125,7.222000122,-4.971000195,-6.611841679,902.8380127,1.225000024,8.18200016
13507,13507,331745,20102014346,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,10.7,1,2010,-1,No Data,-1,No data,3,32,9000,MIXED CONIFERS,1,1969969,87,IDS LEGACY FEATURES,CONUS,1155.148934,43383.57041,2.778000116,10.20800018,-4.651000023,-5.076699734,602.44104,0.739000022,10.55400085
13508,13508,331780,20072041709,,,,,2,,746,quaking aspen,,,80001,aspen defoliation,1,Defoliation,,,,,,,SINGLE,,,,POLYGON,24.2,1,2007,-1,No Data,-1,No data,-1,-1,910,Aspen,1,1417196,87,IDS LEGACY FEATURES,CONUS,1933.406424,97805.88154,4.193000317,10.59700012,-2.209000111,-5.27874136,482.6080322,1.445000052,11.3550005
13509,13509,331790,20052018684,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,1.05,2,9000,MIXED CONIFERS,1,1107131,87,IDS LEGACY FEATURES,CONUS,314.7232578,7869.858025,5.703000069,12.43600082,-1.027999997,-4.944233418,395.4620056,1.863000035,12.81000042
13510,13510,331793,19982006949,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,5-10,SINGLE,,,,POLYGON,9.9,1,1998,-1,No Data,-1,No data,1.01,10,9000,MIXED CONIFERS,1,83812,87,IDS LEGACY FEATURES,CONUS,709.7738039,40053.7922,6.781000137,13.35700035,0.204000011,-4.017049789,592.4800415,1.940000057,12.59500027
13511,13511,331822,20072048930,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,39.7,1,2007,-1,No Data,-1,No data,5.04,200,9000,MIXED CONIFERS,1,1424681,87,IDS LEGACY FEATURES,CONUS,1490.198493,160702.0114,2.527000189,8.620000839,-3.56400013,-6.623291492,739.2070313,1.265000105,9.61300087
13512,13512,331855,20082001549,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,43.9,1,2008,-1,No Data,-1,No data,1,44,9000,MIXED CONIFERS,1,1553892,87,IDS LEGACY FEATURES,CONUS,1691.106905,177859.4787,4.692000389,11.49400043,-2.10800004,-6.785908222,499.7610168,1.767000079,12.30500031
13513,13513,331924,20112010932,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,348.69,1,2011,-1,No Data,-1,No data,25,8710,9000,MIXED CONIFERS,1,2257308,87,IDS LEGACY FEATURES,CONUS,7065.895156,1411111.606,3.768000126,9.894000053,-2.357000113,-6.442108154,610.6810303,1.541000128,10.70000076
13514,13514,331932,20072028880,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,16.9,1,2007,-1,No Data,-1,No data,0.59,10,9000,MIXED CONIFERS,1,1403646,87,IDS LEGACY FEATURES,CONUS,1028.773169,68605.70347,4.831000328,11.36600018,-1.702000022,-4.861849785,457.6600342,1.533000112,11.77200031
13515,13515,331944,20042016296,,,,,2,,102,Rocky Mountain bristlecone pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,15.3,1,2004,-1,No Data,-1,No data,0.65,10,9000,MIXED CONIFERS,2,940054,87,IDS LEGACY FEATURES,CONUS,1016.509988,61970.88599,2.660000086,8.697999954,-3.377000093,-7.232083321,860.3830566,1.417000055,8.79900074
13516,13516,331988,20112011065,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,43.1,1,2011,-1,No Data,-1,No data,10,431,9000,MIXED CONIFERS,1,2257451,87,IDS LEGACY FEATURES,CONUS,1674.444111,174393.42,8.854000092,15.38500118,2.32400012,-3.974458218,652.2840576,3.065000057,15.96900082
13517,13517,332021,20042015620,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,36,1,2004,-1,No Data,-1,No data,2.78,100,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,939350,87,IDS LEGACY FEATURES,CONUS,1880.899976,145762.0495,3.129000187,10.83700085,-4.577000141,-5.714208126,537.0400391,0.835000038,11.04300022
13518,13518,332022,20042016136,,,,,2,,108,lodgepole pine,,,11029,pine engraver,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.9,1,2004,-1,No Data,-1,No data,1.01,10,9000,MIXED CONIFERS,1,939878,87,IDS LEGACY FEATURES,CONUS,710.6772732,40132.98409,5.18900013,11.40800095,-1.029000044,-5.299183369,733.3370361,1.826000094,11.09300041
13519,13519,332083,20102009432,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1027.2,1,2010,-1,No Data,-1,No data,10,10272,9000,MIXED CONIFERS,1,1964130,87,IDS LEGACY FEATURES,CONUS,16230.2451,4160086.883,5.151000023,11.37400055,-1.071000099,-5.68176651,620.7440186,1.844000101,11.8930006
13520,13520,332120,19982004625,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,5-10 Scattered,SINGLE,,,,POLYGON,1.9,1,1998,-1,No Data,-1,No data,5.19,10,9000,MIXED CONIFERS,1,81466,87,IDS LEGACY FEATURES,CONUS,313.6304075,7798.515729,8.75,15.60900116,1.892000079,-2.161183119,490.9560242,1.987000108,14.68600082
13521,13521,332179,20072048087,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.9,1,2007,-1,No Data,-1,No data,1.01,10,9000,MIXED CONIFERS,1,1423707,87,IDS LEGACY FEATURES,CONUS,709.3657835,39937.37273,3.570000172,9.944000244,-2.803000212,-5.381366253,646.9050293,1.257000089,10.60400009
13522,13522,332183,20072047789,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,78,1,2007,-1,No Data,-1,No data,5,390,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1423370,87,IDS LEGACY FEATURES,CONUS,2361.679209,315922.2375,1.931000113,8.555000305,-4.693000317,-6.174024582,740.1620483,0.84800005,9.627000809
13523,13523,332206,20102009113,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,2,1,2010,-1,No Data,-1,No data,25,50,9000,MIXED CONIFERS,1,1963802,87,IDS LEGACY FEATURES,CONUS,357.1513802,8289.596718,6.183000088,12.6760006,-0.309000015,-4.877216339,532.2860107,1.930000067,13.0720005
13524,13524,332278,20112005030,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,113.45,1,2011,-1,No Data,-1,No data,10,1134,9000,MIXED CONIFERS,1,2251228,87,IDS LEGACY FEATURES,CONUS,2554.623406,459150.6844,0.421000034,6.30300045,-5.460000038,-6.838774681,1096.00708,0.861000061,7.418000221
13525,13525,332286,20112004513,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,466.88,1,2011,-1,No Data,-1,No data,25,11665,9000,MIXED CONIFERS,2,2250667,87,IDS LEGACY FEATURES,CONUS,5794.405731,1889406.23,3.935000181,10.27200031,-2.400000095,-5.205683231,545.4580078,1.29400003,10.85100079
13526,13526,332311,20092001266,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,39.9,1,2009,-1,No Data,-1,No data,10,399,9000,MIXED CONIFERS,2,1737079,87,IDS LEGACY FEATURES,CONUS,1783.602954,161552.6139,1.821000099,7.956000328,-4.313000202,-7.032066345,605.31604,1.042000055,9.072999954
13527,13527,332315,20112005405,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,516.58,1,2011,-1,No Data,-1,No data,25,12905,9000,MIXED CONIFERS,1,2251603,87,IDS LEGACY FEATURES,CONUS,6430.758043,2090556.069,3.815000296,10.04200077,-2.411000013,-5.588349819,574.7290039,1.367000103,10.78600025
13528,13528,332337,20092002971,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,29.9,1,2009,-1,No Data,-1,No data,1.67,50,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1738851,87,IDS LEGACY FEATURES,CONUS,1828.335443,121178.3594,0.588,6.461000443,-5.284000397,-7.316108227,774.7300415,0.807000041,7.625000477
13529,13529,332343,20092005455,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.6,1,2009,-1,No Data,-1,No data,1.25,2,9000,MIXED CONIFERS,1,1741702,87,IDS LEGACY FEATURES,CONUS,360.6232424,6285.04705,7.441000462,13.85800076,1.024000049,-4.718299866,533.0980225,2.551000118,13.74900055
13530,13530,332344,20092005780,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2009,-1,No Data,-1,No data,1.58,3,9000,MIXED CONIFERS,1,1742034,87,IDS LEGACY FEATURES,CONUS,375.901653,7808.46574,8.062000275,14.5510006,1.57400012,-3.862208128,529.6650391,2.504000187,14.40100098
13531,13531,332369,20112009231,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,62.72,1,2011,-1,No Data,-1,No data,10,627,9000,MIXED CONIFERS,1,2255579,87,IDS LEGACY FEATURES,CONUS,2039.403778,253857.5414,5.680000305,12.47000027,-1.10800004,-5.308616638,459.6950073,1.755000114,13.13000107
13532,13532,332376,20092005261,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,2.8,1,2009,-1,No Data,-1,No data,10,28,9000,MIXED CONIFERS,2,1741473,87,IDS LEGACY FEATURES,CONUS,447.4263764,11286.81926,3.568000078,9.645000458,-2.509000063,-6.507558346,575.9390259,1.499000072,10.53600025
13533,13533,332390,20092005035,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,2.2,1,2009,-1,No Data,-1,No data,4.55,10,9000,MIXED CONIFERS,1,1741241,87,IDS LEGACY FEATURES,CONUS,367.1087834,9015.501421,5.418000221,12.32600021,-1.490000129,-4.99349165,512.151001,1.485000014,12.48400021
13534,13534,332396,20092007544,,,,,2,,113,limber pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,41.6,1,2009,-1,No Data,-1,No data,1.5,62,9000,MIXED CONIFERS,2,1743904,87,IDS LEGACY FEATURES,CONUS,1946.961541,168435.0272,2.690000057,10.33300018,-4.952000141,-6.117291451,532.3500366,0.753000021,10.93500042
13535,13535,332430,20112004887,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1281.67,1,2011,-1,No Data,-1,No data,25,32023,9000,MIXED CONIFERS,1,2251085,87,IDS LEGACY FEATURES,CONUS,11459.70191,5186789.73,1.255000114,7.39800024,-4.888000011,-6.48273325,955.6490479,0.879000068,8.355999947
13536,13536,332485,20092005078,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.8,1,2009,-1,No Data,-1,No data,12.5,10,9000,MIXED CONIFERS,1,1741284,87,IDS LEGACY FEATURES,CONUS,282.6429001,3215.237443,5.418000221,12.32600021,-1.490000129,-4.99349165,512.151001,1.485000014,12.48400021
13537,13537,332504,20102011861,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.1,1,2010,-1,No Data,-1,No data,5.48,50,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1967360,87,IDS LEGACY FEATURES,CONUS,871.7868553,36949.86758,-0.156000003,6.201000214,-6.513000488,-7.586758137,943.934021,0.620000005,7.641000271
13538,13538,332533,20102011158,,,,,2,,113,limber pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,13.8,1,2010,-1,No Data,-1,No data,1.8,25,9000,MIXED CONIFERS,1,1966483,87,IDS LEGACY FEATURES,CONUS,1022.368624,56046.23697,2.69900012,8.608000755,-3.208000183,-7.440741539,813.8270264,1.640000105,9.425000191
13539,13539,332542,20092001307,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,253,1,2009,-1,No Data,-1,No data,10,2530,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1737122,87,IDS LEGACY FEATURES,CONUS,7267.417852,1024689.637,0.512000024,6.320000172,-5.295000076,-9.034199715,780.7140503,1.350000024,7.750000477
13540,13540,332583,20082016021,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,3.5,1,2008,-1,No Data,-1,No data,0.28,1,9000,MIXED CONIFERS,1,1569834,87,IDS LEGACY FEATURES,CONUS,476.7422343,14344.21809,5.217000484,12.20500088,-1.7700001,-5.314908028,393.757019,1.614000082,12.7670002
13541,13541,332600,20102011965,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,109,1,2010,-1,No Data,-1,No data,10,1090,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1967465,87,IDS LEGACY FEATURES,CONUS,3100.370716,441390.549,1.022000074,7.663000584,-5.618000031,-6.551366329,1175.766113,0.709000051,8.730000496
13542,13542,332654,20102012011,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,32.5,1,2010,-1,No Data,-1,No data,10,325,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1967511,87,IDS LEGACY FEATURES,CONUS,1923.893012,131634.5711,3.555000067,9.998000145,-2.887000084,-5.727200031,613.9710083,1.26000011,10.65000057
13543,13543,332661,20082026658,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,98.7,1,2008,-1,No Data,-1,No data,10,987,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1580561,87,IDS LEGACY FEATURES,CONUS,3325.966054,399741.9726,-0.297000021,5.596000195,-6.191000462,-7.73350811,1058.21106,0.893000066,7.228000164
13544,13544,332670,20082011372,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,3.4,1,2008,-1,No Data,-1,No data,0.58,2,9000,MIXED CONIFERS,1,1564963,87,IDS LEGACY FEATURES,CONUS,674.1897782,13701.8385,5.206000328,11.56400013,-1.151000023,-6.065199852,401.3660278,1.95600009,12.43200016
13545,13545,332746,20012008511,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.2,1,2001,-1,No Data,-1,No data,25,5,9000,MIXED CONIFERS,1,404428,87,IDS LEGACY FEATURES,CONUS,112.8158047,1004.656275,6.170000076,13.09200096,-0.751000047,-4.269141674,356.6900024,1.854000092,13.29400063
13546,13546,332763,19972002828,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,5-3,SINGLE,,,,POLYGON,20.3,1,1997,-1,No Data,-1,No data,0.15,3,9000,MIXED CONIFERS,1,22196,87,IDS LEGACY FEATURES,CONUS,1135.259863,82321.34516,7.654000282,14.33300114,0.977000058,-2.799424887,624.8660278,1.84800005,13.53100109
13547,13547,332778,20082011330,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.6,1,2008,-1,No Data,-1,No data,0.51,5,9000,MIXED CONIFERS,1,1564921,87,IDS LEGACY FEATURES,CONUS,736.1606513,38792.43488,6.882000446,13.50300026,0.262000024,-5.447925091,426.7180176,2.48300004,14.02300072
13548,13548,332797,20102012861,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,245.5,1,2010,-1,No Data,-1,No data,10,2455,9000,MIXED CONIFERS,1,1968404,87,IDS LEGACY FEATURES,CONUS,3782.331139,994432.0201,5.827000141,12.7140007,-1.060000062,-4.572808266,432.7930298,1.542000055,13.01500034
13549,13549,332822,20082026676,,,,,2,,108,lodgepole pine,,,12050,Gelechiid moths/needleminers,1,Defoliation,,,,,,,SINGLE,,,,POLYGON,13,1,2008,1,Low (<= 50% defol.),-1,No data,-1,-1,9000,MIXED CONIFERS,1,1580579,87,IDS LEGACY FEATURES,CONUS,873.4564564,52658.58063,7.055000305,13.69100094,0.420000017,-4.228066444,454.6150208,2.309000015,13.64900112
13550,13550,332826,20072048366,,,,,2,,746,quaking aspen,,,80001,aspen defoliation,1,Defoliation,,,,,,,MULTIPLE,,,,POLYGON,47.2,1,2007,-1,No Data,-1,No data,-1,-1,910,Aspen,1,1424011,87,IDS LEGACY FEATURES,CONUS,1817.273024,191266.0057,2.892000198,9.312000275,-3.527000189,-5.46740818,640.0250244,1.029000044,10.0340004
13551,13551,332839,20052018935,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,1.05,2,9000,MIXED CONIFERS,1,1107382,87,IDS LEGACY FEATURES,CONUS,314.7249976,7869.899403,6.119000435,12.93100071,-0.691000044,-5.340399742,413.3970337,2.083000183,13.4810009
13552,13552,332841,20102012083,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,374.4,1,2010,-1,No Data,-1,No data,5,1872,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1967587,87,IDS LEGACY FEATURES,CONUS,6511.568782,1516216.226,0.577000022,7.1510005,-5.99600029,-6.59201622,1105.975098,0.622000039,8.215000153
